Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Health_Status,Health_Label,Action,Block_Name,Tilt_Offset_m,Tilt_Direction,Tilt_Angle_deg,Tilt_Status,Crown_Ellipticity,Crown_Px,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Status
839,109.227559546987,-0.4488214061725114,6.0,0.4193792045116424,0.3296,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,1.0,W,9.47,Miring Sedang,1.405,7977,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
920,109.22578791985585,-0.4489515455701376,5.99,0.3924005925655365,0.1808,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.384,SW,3.67,Tegak,1.176,4906,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
2064,109.22275603717004,-0.450556607263571,5.99,0.4742399752140045,0.6341,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.126,SE,10.65,Miring Sedang,1.362,8144,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1304,109.2270363136585,-0.4495222441028681,5.98,0.4270313084125519,0.372,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.547,NW,5.23,Miring Ringan,1.094,9109,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1324,109.22714319464367,-0.4495474683449462,5.98,0.4343986809253692,0.4127,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.313,N,3.0,Tegak,1.688,1988,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1598,109.22996764174611,-0.449974236145265,5.98,0.4360832273960113,0.4221,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.136,SW,1.3,Tegak,1.081,6869,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
197,109.22953151295935,-0.4478254150145973,5.97,0.4368258416652679,0.4262,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.074,NE,10.2,Miring Sedang,1.378,8064,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1973,109.22448217147726,-0.4504539480210541,5.97,0.448348194360733,0.4901,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.975,S,9.28,Miring Ringan,1.486,6453,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1371,109.225191921559,-0.4496157130858241,5.96,0.4570586383342743,0.5385,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.261,SE,2.5,Tegak,2.552,2469,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
2027,109.22525538678386,-0.4504930801789019,5.96,0.4498925507068634,0.4987,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.051,SE,0.49,Tegak,1.995,5496,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
695,109.22245858626536,-0.4486231566798849,5.95,0.3785730898380279,0.1047,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.244,SE,2.34,Tegak,1.397,3473,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1426,109.227338740982,-0.4496895418893074,5.95,0.4272919595241546,0.3734,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.54,NW,5.18,Miring Ringan,1.178,9031,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
307,109.23126214676304,-0.4479495358285392,5.94,0.4455941915512085,0.4748,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.667,NW,6.4,Miring Ringan,1.187,8174,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
198,109.22425311260396,-0.4478264200444202,5.93,0.4189485907554626,0.3273,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.48,W,4.63,Tegak,3.134,1663,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1058,109.22875114300396,-0.4491607263040077,5.93,0.4048470556735992,0.2494,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.144,W,1.39,Tegak,1.286,7698,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1342,109.22898755774352,-0.4495822801184218,5.93,0.4823360741138458,0.6792,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.337,NE,3.25,Tegak,1.475,10220,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1349,109.22739789487474,-0.4495864731525464,5.93,0.4962275326251983,0.7568,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.142,E,1.37,Tegak,1.574,6800,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2036,109.22305624386088,-0.4504994126891894,5.93,0.3918829560279846,0.1779,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.459,SE,4.43,Tegak,1.742,1188,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
907,109.22815080919116,-0.4489383781096214,5.92,0.4122287034988403,0.2901,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.993,W,9.53,Miring Ringan,1.236,7729,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
951,109.22746626037828,-0.4490069331771943,5.92,0.4220610558986664,0.3445,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.391,NE,3.77,Tegak,1.198,9835,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1036,109.22739118220127,-0.4491306146885501,5.92,0.49319788813591,0.7398,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.195,NW,1.89,Tegak,1.306,8106,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1739,109.2242207095178,-0.4501652514042594,5.92,0.4451385140419006,0.4723,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.034,S,0.33,Tegak,1.207,7803,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1340,109.22234009717026,-0.4495806534628765,5.91,0.3963367938995361,0.2025,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.929,NW,8.93,Miring Ringan,1.468,9532,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1353,109.22910354004668,-0.4495891806654019,5.91,0.4240963160991668,0.3557,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.171,E,1.66,Tegak,1.443,2961,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1722,109.22843479079538,-0.4501525391227492,5.91,0.3781337440013885,0.1023,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.797,W,7.68,Miring Ringan,1.011,8390,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
33,109.22638159749158,-0.4484797988778513,5.9,0.4407126605510711,0.4477,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.14,NW,1.36,Tegak,1.216,10968,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
788,109.23124148378378,-0.4487627444294266,5.9,0.4760312139987945,0.6441,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.772,SE,7.45,Miring Ringan,1.23,8085,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
84,109.22646997947436,-0.4497717959177585,5.89,0.5256689786911011,0.9216,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.043,N,0.42,Tegak,1.052,11868,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
614,109.22624059596028,-0.4484866366805439,5.89,0.4008610546588897,0.2274,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,1.354,SW,12.95,Miring Sedang,1.31,6654,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
799,109.2256310426494,-0.4487774113299371,5.89,0.5459216833114624,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.243,NE,2.36,Tegak,1.132,5095,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1090,109.22302471783117,-0.4492074318988065,5.89,0.4228735268115997,0.349,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.676,W,6.55,Miring Ringan,1.174,9859,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
51,109.22876480968382,-0.4490713907982295,5.88,0.5072809457778931,0.8186,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.046,E,0.45,Tegak,1.024,12638,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
584,109.2260177389998,-0.4484293138913291,5.88,0.4544946849346161,0.5242,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.207,SE,11.6,Miring Sedang,1.558,7727,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1076,109.22234474192156,-0.4491820673189671,5.88,0.3678149878978729,0.0456,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.158,W,1.54,Tegak,1.501,10316,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1136,109.2229837691685,-0.4492623994472494,5.88,0.4693096578121185,0.6066,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.807,E,7.82,Miring Ringan,1.211,9017,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2029,109.23077485631958,-0.4504944317571721,5.88,0.3502510488033294,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.834,NE,8.07,Miring Ringan,1.214,8742,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
2073,109.22300391754996,-0.4505818662033023,5.88,0.3558309674263,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.397,S,3.86,Tegak,1.089,1880,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
617,109.2263838694771,-0.4484889623784362,5.87,0.4629007875919342,0.571,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.583,NW,5.68,Miring Ringan,1.338,10008,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
691,109.23137114992468,-0.4486092962357403,5.87,0.3965954482555389,0.2039,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.83,W,8.05,Miring Ringan,3.335,3681,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1288,109.22233784514664,-0.4494890236507788,5.87,0.4021024703979492,0.2342,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.802,W,7.78,Miring Ringan,1.314,9250,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1775,109.22395689302256,-0.450208710643103,5.87,0.4854961335659027,0.6968,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.616,NW,5.99,Miring Ringan,1.247,9302,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1849,109.22830512187986,-0.4503174406039761,5.87,0.3894857168197632,0.1647,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.34,S,3.32,Tegak,1.954,6322,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
2072,109.22252861229616,-0.4505817494452829,5.87,0.4129407405853271,0.2941,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.435,W,4.24,Tegak,1.178,8209,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
85,109.22612657483164,-0.449778584088702,5.86,0.3817397058010101,0.1221,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.289,NW,2.82,Tegak,1.225,10894,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
463,109.22645443227404,-0.4482278356188534,5.86,0.3986823856830597,0.2154,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,1.154,NE,11.14,Miring Sedang,1.631,8045,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1512,109.22639036560284,-0.4498427892693379,5.86,0.4274396896362304,0.3742,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.073,NW,0.71,Tegak,1.588,8465,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
7020,109.2299880283055,-0.4503109800577453,5.86,0.4179390072822571,0.3217,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1400,109.22336346221074,-0.4496610799277408,5.85,0.4421404302120209,0.4557,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.271,NW,2.66,Tegak,1.253,6781,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1892,109.23019496529314,-0.4503728806661883,5.85,0.4833250641822815,0.6847,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.795,W,7.74,Miring Ringan,1.293,9807,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1904,109.22665631381967,-0.4503903404692927,5.85,0.551937997341156,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.394,SE,13.4,Miring Sedang,1.734,6457,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
31,109.22560837911595,-0.4484521213406109,5.84,0.4633597433567047,0.5735,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.115,SE,1.13,Tegak,1.16,10132,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1246,109.2282689508518,-0.4494217528439273,5.84,0.4278537333011627,0.3765,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.821,SW,8.01,Miring Ringan,1.346,8790,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
363,109.2264931343124,-0.4480583305413388,5.83,0.3481439650058746,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.211,N,2.08,Tegak,1.27,6078,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
979,109.22790516977746,-0.4490482736122577,5.83,0.4001165628433227,0.2233,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.547,S,5.36,Miring Ringan,2.075,4418,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1728,109.22517587101429,-0.4501586133612901,5.83,0.5286275148391724,0.9382,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.021,S,0.21,Tegak,1.799,2789,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
5940,109.2236499833683,-0.4497711053287252,5.83,0.3704566657543182,0.0601,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
990,109.2287329720603,-0.449066801550878,5.82,0.3900938630104065,0.1681,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.516,E,5.07,Miring Ringan,1.234,9770,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1961,109.229087415676,-0.4504390412345436,5.82,0.4056333601474762,0.2537,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.194,S,1.9,Tegak,1.738,2352,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
167,109.2298362617554,-0.4477980002376889,5.81,0.4494079053401947,0.496,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.084,SE,0.83,Tegak,1.053,9826,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1469,109.22649272305527,-0.4497649292729302,5.81,0.4972989559173584,0.7627,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.057,W,10.31,Miring Sedang,1.306,7873,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
235,109.22506953885156,-0.4478586894482094,5.8,0.5023242235183716,0.7908,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.726,W,7.14,Miring Ringan,1.387,8741,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1790,109.22998804875174,-0.4502262226446149,5.8,0.5677757263183594,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.473,S,4.67,Tegak,1.068,10556,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1860,109.22842792396666,-0.4503357965700832,5.8,0.3818951249122619,0.123,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.125,W,1.24,Tegak,1.386,9842,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
179,109.23033203483747,-0.447804992997,5.79,0.3173496723175049,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.41,NE,4.05,Tegak,1.626,2203,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
340,109.23122574257135,-0.4480205400006287,5.79,0.5149957537651062,0.8618,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.028,S,0.27,Tegak,1.256,9500,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
868,109.2276186633247,-0.4488741075743996,5.79,0.3708271980285644,0.0622,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.393,NE,3.89,Tegak,1.168,7741,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1590,109.2245300469634,-0.4499683241094639,5.79,0.3760770857334137,0.091,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.375,N,3.7,Tegak,2.036,2505,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
875,109.23137108333788,-0.4488864760933346,5.78,0.3989767730236053,0.217,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.693,W,6.84,Miring Ringan,2.343,1043,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1300,109.22436186766598,-0.4495101360866589,5.78,0.4722099900245666,0.6228,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.338,SE,3.35,Tegak,1.578,3144,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1486,109.2264813454573,-0.4497924153289664,5.78,0.5211383700370789,0.8962,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.003,NW,9.85,Miring Sedang,1.406,8598,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1628,109.22857354874084,-0.4500197101881859,5.78,0.4428925514221191,0.4598,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.558,NE,5.51,Miring Ringan,1.228,10449,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1763,109.22970150718106,-0.4501963729632049,5.78,0.4921871125698089,0.7342,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.525,S,5.19,Miring Ringan,1.101,9778,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2058,109.22356338011996,-0.4505316074678993,5.78,0.5268347859382629,0.9282,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.922,S,9.07,Miring Ringan,1.099,8535,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
252,109.2228408292048,-0.4478787622313155,5.77,0.4942695498466491,0.7458,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.909,S,8.95,Miring Ringan,1.505,8598,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
253,109.2250376952335,-0.4478792982970513,5.77,0.4320822060108185,0.3999,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.881,NE,8.68,Miring Ringan,1.026,8120,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1519,109.22234003231657,-0.4498486690326578,5.77,0.5249733924865723,0.9177,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.605,SW,5.98,Miring Ringan,1.278,10924,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2070,109.22358611146394,-0.4505751369766674,5.77,0.3883472084999084,0.1585,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.933,NW,9.18,Miring Ringan,1.394,7606,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
162,109.22974984616803,-0.4477819440392028,5.76,0.3460271656513214,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.229,E,2.27,Tegak,1.113,1130,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
164,109.22940871576114,-0.4477864425618147,5.76,0.4512237906455993,0.5061,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.595,N,5.9,Miring Ringan,2.644,3516,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1033,109.23120728382396,-0.4491246734255644,5.76,0.4465861320495605,0.4803,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.195,N,1.94,Tegak,1.184,4490,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1154,109.22289052360094,-0.4492784117362168,5.76,0.5210936665534973,0.896,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.297,E,2.95,Tegak,1.59,7112,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1858,109.22584671584518,-0.4503305829346927,5.76,0.3717556297779083,0.0673,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.051,NW,0.5,Tegak,1.826,4240,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
283,109.22640220135604,-0.4479139919704381,5.75,0.4070438742637634,0.2615,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.832,W,8.23,Miring Ringan,1.094,9375,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
660,109.2240050488764,-0.4485616850090657,5.75,0.4988012611865997,0.7711,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.139,SE,1.39,Tegak,1.13,4291,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
806,109.22752999130064,-0.4487847471523337,5.75,0.4385382235050201,0.4357,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.37,W,3.68,Tegak,1.154,11029,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1001,109.2286101616878,-0.4490828067593658,5.75,0.4286065697669983,0.3807,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.154,NE,1.53,Tegak,1.539,2573,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
2035,109.22469593480506,-0.4504975244172524,5.75,0.4441726207733154,0.4669,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.678,S,6.73,Miring Ringan,1.794,8475,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1764,109.22606052198546,-0.4501977726362156,5.74,0.4741876423358917,0.6338,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.716,SE,7.11,Miring Ringan,1.303,9742,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1785,109.22874179051898,-0.4502213364023799,5.74,0.4991899132728576,0.7733,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.455,S,4.54,Tegak,2.458,1540,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1964,109.2296878023056,-0.4504437696035733,5.74,0.4672195613384247,0.595,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.744,SW,7.38,Miring Ringan,1.351,7801,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1234,109.22469165172382,-0.4494002615718089,5.73,0.4231888651847839,0.3507,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.21,W,2.1,Tegak,2.94,1438,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1916,109.2233246213884,-0.4504032678134068,5.73,0.4070464670658111,0.2615,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.812,NW,8.06,Miring Ringan,1.42,9283,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1051,109.2232771665184,-0.4491502253930554,5.72,0.4962999522686004,0.7572,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.825,E,8.2,Miring Ringan,1.225,9311,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1481,109.22548980015053,-0.4497830096831103,5.72,0.4848508238792419,0.6932,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.431,E,4.31,Tegak,2.033,4518,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1899,109.22777294437388,-0.4503837417499031,5.72,0.4523247480392456,0.5122,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.356,NW,3.56,Tegak,1.183,9806,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
106,109.226876954248,-0.4502094262887631,5.71,0.504923939704895,0.8054,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.054,S,0.55,Tegak,1.023,12460,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1640,109.22866451156187,-0.4500403490861199,5.71,0.3814564049243927,0.1206,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.436,N,4.36,Tegak,1.336,2576,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
586,109.2282214310225,-0.4484321420577976,5.7,0.395318329334259,0.1969,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.069,N,0.69,Tegak,1.6,1331,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1604,109.22858265491628,-0.4499807698471756,5.7,0.4407394826412201,0.4479,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.875,SE,8.73,Miring Ringan,1.252,9112,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
209,109.23081188318204,-0.4478348892767106,5.69,0.4083009958267212,0.2684,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,1.055,N,10.51,Miring Sedang,1.351,8094,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1902,109.22613779909344,-0.4503856319388654,5.69,0.3637919425964355,0.0236,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.314,SE,3.16,Tegak,1.096,10247,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1981,109.22440029842424,-0.4504630908700021,5.69,0.445402979850769,0.4738,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.495,E,4.97,Tegak,1.189,10715,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
49,109.2281303392393,-0.4489475360696254,5.68,0.462666392326355,0.5696,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.214,NW,2.16,Tegak,1.042,10467,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
888,109.22582204045364,-0.448919483605297,5.68,0.477824330329895,0.654,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.17,NE,1.72,Tegak,1.737,4623,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
